question_id,source_file,unit_code,unit_name,institution,year,semester,paper_type,question_number,question_text,marks,question_type,difficulty,has_diagram,diagram_file,diagram_description,tags,model_solution,status
eaf56dcb,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,Q3(d),"""A do...while loop is almost the same as a while loop except that the loop body is guaranteed to execute at least once."" Determine the validity of this statement and justify your answer using appropriate code segment examples.",4,explanation,medium,false,,,"C++, do...while loop, while loop",,extracted
a34f17b2,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,Question Four,"a) Using the example program codes given below explain the differences between the break and continue statements. Given the input 1.1, 2.2, 5.5, 4.4, -3.4, -45.5, -34.5, -4.2, -1000, and 12, provide the outputs for each piece of code.",7,explanation,hard,false,,,"C++, Break statement, Continue statement, Program code",,extracted
859d1d45,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,b),"Wha is ""polymorphism""? How is it implemented in C++?",3,explanation,medium,false,,,"C++ programming, Polymorphism, Object-Oriented Programming",,extracted
5a056917,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,c),"Wha are ""function overloading"" and ""function overriding"" in C++? Are they the same? If not, explain how they are different.",3,explanation,medium,false,,,"C++ programming, Function Overloading, Function Overriding, Polymorphism",,extracted
74b8f9f5,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,a),"Create a class called time that has separate int member data fro hours, minutes, and seconds. One constructor should initialize this data to 0, and another should initialize it to fixed values. Another member function should display it, in  `HH:SS:SS` format. The final member function should add two objects of time type passed as arguments. A main() program should create two initialized time objects(should they not be const?) and one that isn't initialized. Then it should add the two initialized valued together, leaving the result in the third time variable. Finally it should display the value of this third variable. Make appropriate member functions const.",10,design,hard,false,,,"C++ programming, Classes, Objects, constructors",,extracted
495542b1,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,d),What does it mean for a language to be strongly typed? Statically typed? What many prevent programming language from being strongly typed?,5,explanation,medium,false,,,"Programming Languages, Type System, Strongly Typed, Statically Typed",,extracted
872f8325,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,e),Explain the relationship between overloading and dynamic dispatch.,2,explanation,medium,false,,,"C++ programming, Overloading, Dynamic Dispatch, Polymorphism",,extracted
7cda2ac1,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,i),Name all the member functions which are accessible by the objects of class C,2,explanation,medium,false,,,"C++ programming, Classes, Access Modifiers",,extracted
d8e33d99,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,ii),Name all the member functions which are accessible by the objects of class B.,2,explanation,medium,false,,,"C++ programming, Classes, Access Modifiers",,extracted
cf7f103f,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,iii),Name the base class and derived class of class B.,2,explanation,medium,false,,,"C++ programming, Base Class, Derived Class, Inheritance",,extracted
37ac3465,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,iv),Name all the data members which are accessible from member functions of class C,2,explanation,medium,false,,,"C++ programming, Classes, Access Modifiers",,extracted
52ab25b7,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,Q1,"a) Explain the distinction between decisions that are bound statically (at compile time) and those that are bound dynamically (at run time).
b) Explain the differences between a compiled and an interpreted language giving details of where C++ belongs.
c) Distinguish between pass-by-reference and pass-by-value.
d) Using an appropriate example distinguish between syntax and semantics of a C++ program?",30,explanation,medium,false,,,"programming, C++",,extracted
51c82222,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,Q2,Determine the output of the following code fragments.,45,calculation,medium,false,,,"C++, conditional statements",,extracted
6e24801a,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,N3,"Using a suitable program code distinguish between a constructor and a destructor. Your program should include a piece of code that consists of parameterized constructors and destructors clearly showing the execution of the constructor, a class member function, and the destructor.",10,design,medium,false,,,"C++, constructor, destructor, parameterized constructor",,extracted
e205eb05,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,N2,"Write a C++ program which opens a file in reading and writing mode. After writing marks entered by the user to a file named marks.txt, the program reads the marks from the file, increments the marks by 10, and writes it back to the file.",10,design,medium,false,,,"C++, file I/O",,extracted
193ceae1,COMPUTER PROGRAMMING EEE 202.pdf,EEE 202,COMPUTER PROGRAMMING II,KENYATTA UNIVERSITY,2019,1,FIRST SEMESTER EXAMINATION,N1,Consider the following C++ declaration and answer the questions given below:,15,explanation,medium,true,dataset/diagrams/COMPUTER_PROGRAMMING_EEE_202_pdf_N1_193ceae1.jpg,"Class diagrams for class A, class B, and class E.","C++, class, inheritance",,extracted
75e96cbc,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1,Read this passage and answer the questions that follow.,25,other,easy,false,,,,,extracted
ef135321,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(a),Suggest a suitable title for this passage.,3,explanation,easy,false,,,,,extracted
e890b2c8,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(b),"What suitable word of your own could mean as ""potential"" in paragraph one.",3,explanation,easy,false,,,,,extracted
1ce163c1,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(c),"Using your own words, briefly explain the meaning of ""dissonance"".",3,explanation,easy,false,,,,,extracted
cab96baf,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(d),Festinger is the author of this passage. True or false. Support.,3,true_false,easy,false,,,,,extracted
e2ac7732,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(e),"What does author mean by ""fudge""?",3,explanation,easy,false,,,,,extracted
bf7e02c1,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(f),Give one example of an element from the passage,3,explanation,easy,false,,,,,extracted
2f663765,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(g),"""These moderating factors"". State two of these factors.",4,explanation,easy,false,,,,,extracted
f60c3251,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Q1(h),"In not more than two lines, explain the meaning of ""the individual will not be under great tension to reduce the dissonance"" from paragraph 4",3,explanation,easy,false,,,,,extracted
d9808526,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,2.,"You have been asked to write an academic essay whose topic is: FACTORS THAT INFLUENCE UNIVERSITY STUDENTS' LEARNING.
i. Write a plan based on that topic.
Your plan should have the following:",8,other,medium,false,,,,,extracted
d1621d48,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,2.(a),The topic,,other,easy,false,,,,,extracted
6d4a0482,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,2.(b),A thesis statement,,other,easy,false,,,,,extracted
fc80e1ac,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,2.(c),Introduction,,other,easy,false,,,,,extracted
264477ca,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,2.(d),Three body paragraphs,,other,easy,false,,,,,extracted
4b523e2a,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,2.(e),Conclusion.,,other,easy,false,,,,,extracted
1624f0ba,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,3.,LIBRARY SKILLS - (15 Marks),15,other,easy,false,,,,,extracted
f4c5319b,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,3(a),Write five parts of a reference.,5,explanation,easy,false,,,,,extracted
d7941028,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,3(b),Explain the ways in which focusing your essay topic helps you in searching for relevant information in the library.,3,explanation,easy,false,,,,,extracted
f094b1ad,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,3(c),What is a call number?,2,explanation,easy,false,,,,,extracted
a252a216,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,3(d),Re-write the item below in APA style:-The costing of educational plans. Paris: UNESCO. (1967). UNESCO.,5,explanation,easy,false,,,,,extracted
954cad34,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,4.,STUDY SKILLS (10 Marks),10,other,easy,false,,,,,extracted
d6495a48,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,4(a),What three factors should you consider when choosing a place study.,3,explanation,easy,false,,,,,extracted
676076d9,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,4(b),"Jane has problems finding her notes when she needs to study for her assignments and tests. Using two points, advise her on what she should do.",2,explanation,easy,false,,,,,extracted
49133e10,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,4(c),State and explain three advantages of belonging to a study group.,3,explanation,easy,false,,,,,extracted
d9bb0700,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,4(d),"Early and preparation before you begin examinations will make you do well in them.
Give two reasons why this is true.",2,explanation,easy,false,,,,,extracted
0f34bded,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,a),"Using not more than four words, provide a suitable title to the passage.",3,explanation,easy,false,,,,,extracted
12167974,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,b),Identify one word from the passage that suitably described the first attitude in reading critically.,3,explanation,easy,false,,,,,extracted
be1a1a54,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,c),"In not more than one line, explain what happens when a teacher interacts with information.",3,explanation,easy,false,,,,,extracted
7d0fff5c,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,d),What is the main reason for step one in critical reading? Answer using two words form the passage.,3,explanation,easy,false,,,,,extracted
e6d74c03,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,e),What qualities are expected of a critical reader in order to achieve objectivity?,3,explanation,easy,false,,,,,extracted
08ba36ac,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Question 2,"3.  Imagine your topic for the end of semester five paragraph essay/topic is : THE MAIN ADVANTAGES OF ONLINE TEACHING IN INTUITIONS OF HIGHER LEARNING IN KENYA 
ii) Write a 200 words concluding paragraph.",6,explanation,medium,false,,,,,extracted
779736b6,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Question 3,"c) When revising, it is important to make revision aids, Name two that you would make.",2,explanation,easy,false,,,,,extracted
1e623708,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Question 4,"c) Re-write the following references using the American Psychology Association (APA) Style:
ii) How to use your reading in Essays by Jeanne Godfrey, 2013. Palgrave Macmillan, 2nd edition, New York.",3,explanation,medium,false,,,,,extracted
d7f1ace1,Communication Skills.pdf,UCU 100,COMMUNICATION SKILLS,KENYATTA UNIVERSITY,2020,1,FIRST SEMESTER EXAMINATION,Question 5,c) Define social loafing.,2,explanation,easy,false,,,,,extracted
a32ddef8,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q1,"""Human inability to think critically and creatively is the biggest impediment to political cohesion and social integration in Kenya today"". Discuss.",30,explanation,hard,false,,,"critical thinking, creative thinking, political cohesion, social integration",,extracted
f0a68da8,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q2,"""The attainment of autonomy is the ultimate goal of human development"". Discuss this in light of J.S. Mills essay on Individuality and Liberty of Thought.",20,explanation,medium,false,,,"autonomy, human development, individuality, liberty of thought",,extracted
a1382756,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q3,"With reference to Kwasi Wirendu's article of What Philosophy Can Do for Africa"", demonstrate the relevance of philosophy in life.",20,explanation,medium,false,,,philosophy,,extracted
01297df9,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q4,Discuss five barriers to critical and creative thinking and in each case demonstrate how they negate the principles of reason.,20,explanation,medium,false,,,"critical thinking, creative thinking",,extracted
66f177ff,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q5,Discuss any five informal fallacies.,5,explanation,easy,false,,,informal fallacies,,extracted
5ad6a9d0,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q1(a),Explain any FIVE game plans that must be enhanced by a practicing thinking thinker.,15,explanation,medium,false,,,thinking skills,,extracted
d1e76595,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q1(b),Discuss the benefits of studying Critical thinking Creating thinking in your life as a student.,15,explanation,medium,false,,,"Critical thinking, Creative thinking",,extracted
ddcdfe78,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,Q6,Critically examine the relevance of the Cartesian methodic doubt to everyday life.,,explanation,medium,false,,,Cartesian methodic doubt,,extracted
f27a1700,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,1,Demonstrate the role of critical and creative thinking in enhancing quality education.,,explanation,medium,false,,,,,extracted
4e1f5068,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,2,"""He who lets the world choose his plan of life for him has no need of any other faculty than ape-like imitation"". Discuss.",,explanation,medium,false,,,,,extracted
a7015ad1,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,3,"With reference to Desecarte's teaching, show the importance of doubt in critical and creative thinking.",20,explanation,medium,false,,,"critical thinking, creative thinking, Descartes",,extracted
386b0594,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,4,"""What is right does not depend on numbers"" Discuss.",20,explanation,medium,false,,,ethics,,extracted
26cdd5ca,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,5,Why is critical and creative thinking important in human growth?,20,explanation,medium,false,,,"critical thinking, creative thinking",,extracted
2d745e90,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,6,"Citing relevant examples, demonstrate how fallacious reasoning is repugnant to good thinking.",20,explanation,medium,false,,,,,extracted
26d5b034,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,2(a),What is logic?,20,explanation,easy,false,,,logic,,extracted
a3400a37,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,2(b),Distinguish between deductive and inductive reasoning.,20,explanation,medium,false,,,"deductive reasoning, inductive reasoning",,extracted
5f334b92,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,2(c),"In any case, I know your phone number and where you live. Are you also aware that I know that you have been cheating on your girlfriend?",5,explanation,medium,false,,,,,extracted
5fc75e7a,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,2(d),Prof. Juma's philosophy is truth worthy because he was removed form the chairmanship for dishonesty.,5,explanation,medium,false,,,,,extracted
356a0728,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,5(a),Intellectual courage,5,explanation,easy,false,,,,,extracted
f8e9d2c8,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,5(b),Empathy,5,explanation,easy,false,,,,,extracted
77c32a58,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,5(c),Faith in reason,5,explanation,easy,false,,,,,extracted
5f90fdaa,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,5(d),Self examination,5,explanation,easy,false,,,,,extracted
c7f6aecf,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,1(a),"Explain these logical concepts.
i) Argument,
ii) Truth,
iii) Validity,
iv) Fallacy.",30,explanation,medium,false,,,"logic, argument, truth, validity, fallacy",,extracted
db92a48e,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,1(b),Explain the main stages of problem-solving.,30,explanation,medium,false,,,"problem-solving, stages",,extracted
3fc19218,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,1(c),Elaborate on three intellectual traits.,30,explanation,medium,false,,,intellectual traits,,extracted
b582850e,Creativity Past papers.pdf,UCU 103,CRITICAL AND CREATIVE THINKING,KENYATTA UNIVERSITY,2019,1,UNIVERSITY EXAMINATIONS,1(d),"Why are these three arguments fallacious?
i) America is a rich nation, therefore all Americans are rich.
ii) Spirits do not exist because no one has as yet proved their existence.
iii) God exists because all cultures have had some idea of God.",30,explanation,hard,false,,,"fallacy, logical fallacies",,extracted
bac8385c,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(a),"i. Define in words, the electric displacement at a point?
ii. What is the electrostatic electric displacement at a point with an electric field of $1000\ Vm^{-1}$?",4,explanation,easy,false,,,electric displacement,,extracted
308c388d,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(b),"i. Define in words, the electric field at a point.
ii. What is the electric field at a distance of 2 m from a $300\mu C$ charge?",4,calculation,easy,false,,,electric field,,extracted
9535d36c,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(c),"i. Give a statement of Gauss's electrostatics law.
ii. Use Gauss's Law to derive the expression for a cylindrical-plate capacitor $(C)$ of surface area $(A)$, with inner and outer radii dimensions '$a$' and '$b$' respectively.",4,derivation,medium,false,,,"Gauss's law, capacitance",,extracted
ef4c83ec,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(d),"i. Give a mathematical equation for the Biot-Savart law.
ii. Two parallel wires 1 and 2, carrying opposite currents of magnitude 2A and 3A respectively, are 2 cm apart and 10 cm long each. What is the magnetic force on wire2 due to wire1.",4,calculation,medium,false,,,"Biot-Savart law, magnetic force",,extracted
7d754919,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(e),"i. Define the term, time constant of an RL series circuit.
ii. Find the angular frequency of oscillation in an LC circuit with inductance and capacitance values of $3\ mH$ and $3\ \mu C$ respectively.",4,calculation,medium,false,,,"RL circuit, LC circuit, angular frequency",,extracted
ce71a4e9,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(f),"i. Give one application of a convex mirror in engineering?
ii. Draw a ray-diagram illustrating the functioning of a basic telescope.",4,explanation,easy,false,,,"convex mirror, telescope",,extracted
18af3621,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(g),"i. Briefly explain the phenomenon of light diffraction.
ii. Coherent light of wavelength 580 nm is incident on a slit of width 0.3 mm. If the observing screen is placed 2 m from the slit, find the position of the first dark fringe.",4,calculation,medium,false,,,light diffraction,,extracted
ffee8c04,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q1(h),Differentiate between Kirchhoff's current and voltage rules.,2,explanation,easy,false,,,"Kirchoff's current law, Kirchoff's voltage law",,extracted
5c6e4077,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q2(a),"In the circuit shown in Fig. 1, find currents $I_1$, $I_2$ and $I_3$.",9,calculation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q2_a__5c6e4077.jpg,Circuit showing resistors and voltage sources used to solve mesh currents,"KVL, mesh analysis",,extracted
b837c01e,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q2(b),"A voltmeter of resistance $500\ \Omega$, placed in Fig.2 reads 50 V, determine the following:
i. Resistance R.
ii. The potential at point A when the voltmeter is not in the circuit.
iii. Currents $I_1$ and $I_2$.",11,calculation,hard,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q2_b__b837c01e.jpg,Circuit diagram with a voltmeter and resistor network.,"circuit analysis, voltage divider, Ohm's law",,extracted
84e136a8,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q3(a),Consider the circuit in Fig 3 below carrying a 2A current as indicated by the arrow. Find the magnetic field at point P.,11,calculation,hard,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q3_a__84e136a8.jpg,Closed loop circuit with current flow and a point P.,"magnetic field, Biot-Savart law",,extracted
e5610a07,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q3(b),"A square loop of wire with sides 5 cm, falls at a speed of $v$ under influence of gravity past a region with uniform magnetic field of 15 T, then into a region with no magnetic field as shown in fig. 4. The total resistance of the loop is $1\ \Omega$ and its mass is 150g. Find the following:
i. The terminal velocity of the loop as it passes the boundary between the two fields.
ii. Power dissipated in the loop.
iii. Total energy lost due to joule heating in the loop.",9,calculation,hard,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q3_b__e5610a07.jpg,Loop of wire entering and leaving a magnetic field.,"electromagnetic induction, Faraday's law, power dissipation",,extracted
2ab9153f,ECU 103 • PHYSICS FOR ENGINEERS 2.pdf,ECU 103,PHYSICS FOR ENGINEERS II,KENYATTA UNIVERSITY,2018,2,End of Semester,Q4(a),"Two flat glass plates of length 10 cm each, touch at one end but are separated by a thin wire of diameter d = 0.01 mm at the other end as shown in fig. 5 below. What is the: i. Distance $x$ between the observed maxima, if the incident light has a wavelength 420 nm? ii. Total number of bands of constructive interference.",10,calculation,medium,true,dataset/diagrams/ECU_103___PHYSICS_FOR_ENGINEERS_2_pdf_Q4_a__2ab9153f.jpg,Diagram showing two plates separated by a wire,"interference, wavelength",,extracted
